session_id,user_id,timestamp,channel,device,session_duration,page_views
SES_000362,USER_001774,2025-12-14 12:29:22,Direct,Mobile,12,15
SES_000363,USER_001515,2025-10-25 20:38:22,Email,Desktop,62,10
SES_000364,USER_001558,2025-12-07 18:47:22,Email,Desktop,237,18
SES_000365,USER_001948,2025-10-20 15:18:22,Organic Search,Mobile,181,1
SES_000366,USER_000860,2025-10-31 12:06:22,Referral,Desktop,41,8
SES_000367,USER_000846,2025-11-20 12:27:22,Organic Search,Desktop,409,17
SES_000368,USER_000154,2025-12-17 22:47:22,Organic Search,Tablet,25,13
SES_000369,USER_001436,2025-12-04 05:21:22,Paid Search,Mobile,342,13
SES_000370,USER_000224,2025-10-30 21:46:22,Organic Search,Desktop,272,19
SES_000371,USER_000926,2025-10-08 14:28:22,Social Media,Tablet,79,7
SES_000372,USER_000083,2025-10-29 01:34:22,Organic Search,Tablet,65,20
SES_000373,USER_000533,2025-10-16 21:27:22,Paid Search,Mobile,129,10
SES_000374,USER_001647,2025-10-11 11:43:22,Direct,Desktop,17,4
SES_000375,USER_001193,2025-10-06 14:18:22,Paid Search,Mobile,83,3
SES_000376,USER_001658,2025-12-03 20:16:22,Organic Search,Desktop,419,15
SES_000377,USER_000888,2025-10-05 14:15:22,Social Media,Mobile,9,19
SES_000378,USER_000574,2025-11-09 02:19:22,Email,Desktop,430,9
SES_000379,USER_000982,2025-11-15 15:20:22,Direct,Mobile,124,18
SES_000380,USER_001628,2025-09-26 13:35:22,Email,Tablet,51,18
SES_000381,USER_001029,2025-09-22 00:08:22,Email,Mobile,75,19
SES_000382,USER_000120,2025-10-30 23:35:22,Social Media,Desktop,406,9
SES_000383,USER_000546,2025-11-19 03:40:22,Paid Search,Desktop,51,8
SES_000384,USER_000361,2025-11-27 10:21:22,Paid Search,Mobile,78,6
SES_000385,USER_001941,2025-10-20 05:38:22,Referral,Tablet,5,12
SES_000386,USER_001005,2025-12-01 05:27:22,Paid Search,Mobile,140,6
SES_000387,USER_000413,2025-09-23 13:21:22,Paid Search,Mobile,0,20
SES_000388,USER_001586,2025-10-05 22:03:22,Social Media,Desktop,159,5
SES_000389,USER_000690,2025-10-04 04:13:22,Organic Search,Tablet,90,4
SES_000390,USER_000357,2025-10-27 21:26:22,Referral,Tablet,582,11
SES_000391,USER_000775,2025-12-19 05:02:22,Direct,Desktop,197,6
SES_000392,USER_001743,2025-10-29 11:02:22,Paid Search,Tablet,534,13
SES_000393,USER_000289,2025-11-30 12:29:22,Direct,Tablet,19,16
SES_000394,USER_000915,2025-11-01 10:22:22,Social Media,Desktop,310,11
SES_000395,USER_000791,2025-09-20 19:31:22,Organic Search,Desktop,229,2
SES_000396,USER_000208,2025-11-15 10:44:22,Email,Mobile,77,13
SES_000397,USER_000604,2025-11-20 05:59:22,Paid Search,Desktop,288,2
SES_000398,USER_001121,2025-09-21 21:34:22,Organic Search,Mobile,31,3
SES_000399,USER_001244,2025-09-30 21:56:22,Email,Mobile,513,6
SES_000400,USER_000544,2025-11-13 16:21:22,Paid Search,Mobile,215,18
SES_000401,USER_000112,2025-12-12 20:37:22,Organic Search,Tablet,329,5
SES_000402,USER_000424,2025-11-04 11:45:22,Referral,Mobile,40,1
SES_000403,USER_001002,2025-10-11 07:36:22,Email,Mobile,276,16
SES_000404,USER_000092,2025-12-12 19:23:22,Email,Mobile,82,15
SES_000405,USER_000176,2025-10-23 01:47:22,Social Media,Desktop,251,4
SES_000406,USER_000858,2025-12-13 23:09:22,Direct,Desktop,330,17
SES_000407,USER_001849,2025-11-27 09:13:22,Direct,Mobile,63,13
SES_000408,USER_000355,2025-09-24 03:54:22,Direct,Tablet,28,15
SES_000409,USER_001709,2025-10-10 18:09:22,Organic Search,Tablet,102,5
SES_000410,USER_001755,2025-12-04 19:38:22,Organic Search,Tablet,91,11
SES_000411,USER_000231,2025-10-25 03:47:22,Organic Search,Tablet,159,14
SES_000412,USER_001597,2025-11-11 15:27:22,Direct,Desktop,466,19
SES_000413,USER_001172,2025-10-01 21:13:22,Social Media,Mobile,86,16
SES_000414,USER_000080,2025-12-06 02:20:22,Email,Tablet,205,13
SES_000415,USER_000692,2025-11-08 22:02:22,Referral,Mobile,409,1
SES_000416,USER_001586,2025-10-27 20:35:22,Referral,Desktop,25,15
SES_000417,USER_001518,2025-10-30 20:04:22,Referral,Mobile,42,14
SES_000418,USER_000827,2025-11-21 04:13:22,Organic Search,Desktop,12,17
SES_000419,USER_000068,2025-10-07 04:14:22,Paid Search,Desktop,326,8
SES_000420,USER_001396,2025-11-16 13:16:22,Paid Search,Mobile,126,4
SES_000421,USER_000706,2025-09-22 18:41:22,Email,Mobile,159,12
SES_000422,USER_001598,2025-10-09 20:05:22,Organic Search,Mobile,9,19
SES_000423,USER_000971,2025-10-16 18:59:22,Paid Search,Mobile,129,1
SES_000424,USER_001460,2025-10-06 07:29:22,Organic Search,Tablet,294,10
SES_000425,USER_000619,2025-12-19 07:35:22,Email,Mobile,52,15
SES_000426,USER_001150,2025-12-15 04:10:22,Direct,Tablet,1344,12
SES_000427,USER_001312,2025-12-11 06:56:22,Referral,Desktop,73,9
SES_000428,USER_001843,2025-10-30 19:34:22,Referral,Desktop,131,8
SES_000429,USER_000532,2025-09-27 06:43:22,Referral,Desktop,191,10
SES_000430,USER_001488,2025-11-11 23:42:22,Direct,Tablet,304,11
SES_000431,USER_001732,2025-10-18 08:52:22,Email,Tablet,79,10
SES_000432,USER_001563,2025-10-11 09:14:22,Social Media,Desktop,243,18
SES_000433,USER_000862,2025-10-13 09:15:22,Organic Search,Desktop,245,10
SES_000434,USER_001189,2025-10-31 22:34:22,Email,Mobile,9,19
SES_000435,USER_000847,2025-12-07 13:48:22,Direct,Tablet,86,10
SES_000436,USER_000294,2025-09-25 15:26:22,Social Media,Tablet,402,15
SES_000437,USER_000010,2025-10-30 09:29:22,Email,Desktop,67,2
SES_000438,USER_000266,2025-11-15 19:31:22,Paid Search,Desktop,121,3
SES_000439,USER_000409,2025-12-07 00:58:22,Email,Mobile,0,18
SES_000440,USER_000464,2025-11-05 12:15:22,Direct,Tablet,0,8
SES_000441,USER_000611,2025-12-16 22:37:22,Email,Mobile,32,2
SES_000442,USER_001847,2025-10-27 02:04:22,Direct,Tablet,971,11
SES_000443,USER_000433,2025-11-20 23:06:22,Email,Desktop,233,5
SES_000444,USER_001580,2025-09-22 05:50:22,Social Media,Desktop,84,9
SES_000445,USER_001413,2025-11-27 06:21:22,Organic Search,Tablet,325,2
SES_000446,USER_000617,2025-10-04 00:46:22,Direct,Tablet,29,1
SES_000447,USER_001048,2025-11-12 08:24:22,Social Media,Tablet,26,4
SES_000448,USER_001703,2025-12-07 14:36:22,Organic Search,Tablet,40,9
SES_000449,USER_001410,2025-11-24 17:40:22,Social Media,Tablet,123,7
SES_000450,USER_000306,2025-11-19 21:33:22,,Desktop,324,16
SES_000451,USER_000541,2025-10-01 03:22:22,Organic Search,Tablet,47,10
SES_000452,USER_000873,2025-11-17 12:24:22,Organic Search,Mobile,291,11
SES_000453,USER_000674,2025-10-03 15:12:22,Organic Search,Desktop,195,6
SES_000454,USER_000820,2025-11-04 01:57:22,Referral,Mobile,36,13
SES_000455,USER_000232,2025-11-16 20:11:22,Email,Tablet,391,6
SES_000456,USER_001390,2025-10-06 10:04:22,Paid Search,Tablet,118,19
SES_000457,USER_000990,2025-11-14 16:57:22,Social Media,Tablet,381,5
SES_000458,USER_001572,2025-11-20 15:14:22,Organic Search,Tablet,67,17
SES_000459,USER_000196,2025-12-02 10:54:22,Referral,Tablet,133,20
SES_000460,USER_001827,2025-11-14 09:04:22,Social Media,Tablet,87,18
SES_000461,USER_000154,2025-12-06 12:18:22,Paid Search,Mobile,343,6
SES_000462,USER_000826,2025-11-20 21:33:22,Social Media,Desktop,143,13
SES_000463,USER_001019,2025-10-19 13:47:22,Direct,Mobile,106,4
SES_000464,USER_001973,2025-12-11 11:24:22,Organic Search,Desktop,314,20
SES_000465,USER_000745,2025-12-08 07:37:22,Direct,Tablet,109,11
SES_000466,USER_001467,2025-09-25 19:12:22,Direct,Tablet,115,12
SES_000467,USER_001122,2025-11-15 14:24:22,Paid Search,,78,10
SES_000468,USER_000220,2025-11-24 23:02:22,Paid Search,Tablet,244,14
SES_000469,USER_001551,2025-10-22 06:30:22,Email,Desktop,227,4
SES_000470,USER_001959,2025-11-11 13:17:22,Referral,Mobile,110,19
SES_000471,USER_000990,2025-11-22 15:49:22,,Tablet,492,19
SES_000472,USER_001242,2025-11-23 17:02:22,Referral,Desktop,88,20
SES_000473,USER_001988,2025-10-31 04:14:22,Direct,Desktop,57,11
SES_000474,USER_001763,2025-10-27 02:09:22,Email,Tablet,129,18
SES_000475,USER_001407,2025-10-30 10:05:22,Referral,Desktop,176,10
SES_000476,USER_001455,2025-11-03 08:26:22,Referral,Desktop,126,11
SES_000477,USER_000586,2025-10-03 22:53:22,Direct,Tablet,97,18
SES_000478,USER_001537,2025-11-12 11:51:22,Email,Tablet,10,9
SES_000479,USER_000067,2025-10-09 21:01:22,Organic Search,Mobile,41,18
SES_000480,USER_000797,2025-11-04 01:24:22,Referral,Desktop,244,18
SES_000481,USER_000794,2025-10-20 04:08:22,Referral,Tablet,8,13
SES_000482,USER_001700,2025-11-12 08:38:22,Organic Search,Mobile,40,15
SES_000483,USER_001590,2025-10-18 08:03:22,Social Media,Tablet,241,7
SES_000484,USER_000773,2025-10-13 20:46:22,Referral,Desktop,239,4
SES_000485,USER_001454,2025-09-25 00:35:22,Paid Search,Mobile,1,15
SES_000486,USER_001005,2025-10-08 12:27:22,Direct,Tablet,172,10
SES_000487,USER_000140,2025-12-02 04:40:22,Referral,Desktop,566,17
SES_000488,USER_000679,2025-11-22 16:44:22,Email,Desktop,386,11
SES_000489,USER_000235,2025-11-04 20:31:22,Direct,Tablet,312,1
SES_000490,USER_001398,2025-12-13 22:46:22,Referral,Tablet,50,2
SES_000491,USER_001867,2025-10-31 00:16:22,Organic Search,Tablet,231,1
SES_000492,USER_000657,2025-11-24 22:50:22,Email,Mobile,411,7
SES_000493,USER_001772,2025-11-23 13:24:22,Direct,Tablet,12,7
SES_000494,USER_001530,2025-12-16 01:11:22,Direct,Tablet,268,3
SES_000495,USER_001143,2025-12-15 15:19:22,Social Media,Desktop,10,9
SES_000496,USER_000648,2025-09-29 06:10:22,Social Media,Mobile,179,14
SES_000497,USER_000094,2025-09-22 00:01:22,Organic Search,Tablet,11,19
SES_000498,USER_000577,2025-12-17 13:40:22,Organic Search,Tablet,64,3
SES_000499,USER_001632,2025-11-14 23:43:22,Organic Search,Tablet,44,13
SES_000500,USER_001134,2025-11-27 20:58:22,Referral,Tablet,187,1
SES_000501,USER_000625,2025-11-29 15:25:22,Direct,Tablet,142,3
SES_000502,USER_000330,2025-10-16 11:05:22,Social Media,Tablet,343,5
SES_000503,USER_001744,2025-10-12 18:57:22,Paid Search,Tablet,289,2
SES_000504,USER_000998,2025-11-29 01:59:22,Social Media,Mobile,18,19
SES_000505,USER_000651,2025-10-31 22:26:22,Paid Search,Tablet,13,7
SES_000506,USER_001655,2025-11-21 01:39:22,Social Media,Desktop,150,12
SES_000507,USER_000567,2025-10-30 00:28:22,,Desktop,224,14
SES_000508,USER_001130,2025-11-04 16:01:22,Email,Mobile,268,16
SES_000509,USER_000540,2025-10-02 16:59:22,Social Media,Desktop,399,7
SES_000510,USER_001186,2025-12-08 14:04:22,Organic Search,Tablet,5,19
SES_000511,USER_000750,2025-11-10 05:31:22,Direct,Tablet,114,5
SES_000512,USER_000186,2025-11-08 19:15:22,Referral,Desktop,112,17
SES_000513,USER_000288,2025-11-08 22:50:22,Paid Search,Tablet,207,17
SES_000514,USER_001924,2025-11-15 16:29:22,Direct,Desktop,239,16
SES_000515,USER_001061,2025-11-03 12:32:22,Paid Search,Mobile,47,7
SES_000516,USER_001298,2025-11-04 23:48:22,Organic Search,Tablet,70,17
SES_000517,USER_001339,2025-10-25 10:34:22,Direct,Tablet,85,19
SES_000518,USER_000998,2025-09-29 03:34:22,Paid Search,Mobile,305,12
SES_000519,USER_000434,2025-11-20 06:18:22,Paid Search,Desktop,14,9
SES_000520,USER_001476,2025-10-08 16:28:22,Referral,Tablet,47,11
SES_000521,USER_000500,2025-10-04 03:01:22,Paid Search,Tablet,322,1
SES_000522,USER_000115,2025-09-24 15:54:22,Paid Search,Desktop,398,5
SES_000523,USER_001940,2025-10-10 20:17:22,Email,Tablet,182,10
SES_000524,USER_001231,2025-09-29 17:46:22,Email,Desktop,44,14
SES_000525,USER_001889,2025-10-08 06:10:22,Direct,Mobile,33,11
SES_000526,USER_001761,2025-11-17 06:55:22,Email,Desktop,3,17
SES_000527,USER_000080,2025-11-23 08:44:22,Direct,Mobile,417,20
SES_000528,USER_001837,2025-11-27 04:06:22,Email,Tablet,139,1
SES_000529,USER_001922,2025-12-15 07:45:22,Social Media,Tablet,135,8
SES_000530,USER_000275,2025-11-19 23:40:22,Referral,Tablet,154,14
SES_000531,USER_000012,2025-10-22 03:07:22,Organic Search,Tablet,94,7
SES_000532,USER_001409,2025-12-19 11:08:22,,Tablet,1,7
SES_000533,USER_000868,2025-10-30 00:41:22,Email,Mobile,54,18
SES_000534,USER_000989,2025-11-30 22:57:22,Referral,Desktop,95,18
SES_000535,USER_001507,2025-10-11 22:53:22,Social Media,Tablet,75,13
SES_000536,USER_000821,2025-10-07 08:25:22,Email,Desktop,19,17
SES_000537,USER_001648,2025-11-02 04:57:22,Referral,Mobile,601,1
SES_000538,USER_001248,2025-09-30 15:48:22,Email,Mobile,45,3
SES_000539,USER_000118,2025-09-24 10:42:22,Email,Tablet,60,20
SES_000540,USER_001606,2025-10-12 07:49:22,Paid Search,Tablet,60,2
SES_000541,USER_001999,2025-12-05 03:51:22,Direct,Desktop,80,1
SES_000542,USER_000032,2025-10-09 13:35:22,Social Media,Mobile,158,17
SES_000543,USER_000712,2025-12-18 14:16:22,Social Media,Tablet,443,12
SES_000544,USER_000834,2025-10-24 18:56:22,Email,Tablet,0,6
SES_000545,USER_001795,2025-11-22 14:53:22,Social Media,Desktop,292,9
SES_000546,USER_001396,2025-11-27 05:34:22,Email,Desktop,254,15
SES_000547,USER_001387,2025-11-17 06:13:22,Organic Search,Mobile,180,8
SES_000548,USER_000509,2025-12-17 19:09:22,Social Media,Desktop,217,9
SES_000549,USER_000448,2025-10-25 13:43:22,Social Media,Desktop,116,12
SES_000550,USER_000481,2025-12-01 19:29:22,Referral,Desktop,124,7
SES_000551,USER_000246,2025-10-19 19:31:22,Paid Search,Mobile,30,4
SES_000552,USER_000761,2025-09-30 09:00:22,Organic Search,Tablet,570,16
SES_000553,USER_000574,2025-12-07 21:49:22,Direct,Mobile,36,17
SES_000554,USER_000067,2025-11-08 19:06:22,Organic Search,Mobile,117,18
SES_000555,USER_000647,2025-11-22 22:43:22,Paid Search,Desktop,215,15
SES_000556,USER_000384,2025-12-16 11:18:22,Email,Mobile,80,9
SES_000557,USER_000859,2025-11-28 19:33:22,Direct,Desktop,124,7
SES_000558,USER_001405,2025-12-17 22:41:22,Social Media,Tablet,25,19
SES_000559,USER_000969,2025-10-18 15:04:22,Paid Search,Mobile,39,5
SES_000560,USER_000615,2025-09-20 16:44:22,Referral,Tablet,68,16
SES_000561,USER_000976,2025-10-22 05:12:22,Email,Desktop,11,9
SES_000562,USER_000705,2025-12-08 14:46:22,Social Media,Tablet,146,9
SES_000563,USER_000358,2025-09-22 00:25:22,Referral,Desktop,154,18
SES_000564,USER_001257,2025-10-25 22:38:22,Email,Mobile,396,13
SES_000565,USER_001171,2025-10-26 01:58:22,Paid Search,Mobile,98,20
SES_000566,USER_001240,2025-11-09 13:23:22,Paid Search,Tablet,61,9
SES_000567,USER_000343,2025-12-10 23:35:22,Social Media,Tablet,606,14
SES_000568,USER_000432,2025-10-12 11:26:22,Referral,Tablet,217,3
SES_000569,USER_001567,2025-10-10 23:24:22,Email,Desktop,265,17
SES_000570,USER_001511,2025-09-29 14:34:22,Organic Search,Mobile,66,8
SES_000571,USER_001763,2025-10-26 01:58:22,Direct,Desktop,6,12
SES_000572,USER_000363,2025-10-31 02:47:22,Direct,Tablet,105,18
SES_000573,USER_000635,2025-12-04 06:47:22,Referral,Mobile,133,18
SES_000574,USER_000622,2025-11-03 02:52:22,Organic Search,Mobile,95,5
SES_000575,USER_001940,2025-09-20 11:51:22,Paid Search,Mobile,137,16
SES_000576,USER_000844,2025-11-19 20:18:22,Social Media,Desktop,143,7
SES_000577,USER_000539,2025-11-30 00:43:22,Referral,Mobile,317,8
SES_000578,USER_001657,2025-09-30 00:58:22,Direct,Tablet,57,18
SES_000579,USER_000928,2025-10-24 00:30:22,Paid Search,Desktop,182,20
SES_000580,USER_000381,2025-10-24 09:57:22,Social Media,Desktop,629,1
SES_000581,USER_001011,2025-10-02 20:35:22,Email,Desktop,17,1
SES_000582,USER_000677,2025-10-16 21:44:22,Email,Mobile,214,2
SES_000583,USER_001674,2025-09-29 15:21:22,Email,Mobile,36,9
SES_000584,USER_000408,2025-11-06 11:25:22,Referral,Mobile,51,2
SES_000585,USER_001918,2025-11-17 11:07:22,Referral,Mobile,88,10
SES_000586,USER_001308,2025-10-30 16:58:22,Referral,Tablet,23,16
SES_000587,USER_000665,2025-10-27 17:41:22,Referral,Desktop,48,14
SES_000588,USER_001191,2025-09-20 17:08:22,Organic Search,Desktop,1,2
SES_000589,USER_001405,2025-12-17 03:02:22,Social Media,Desktop,30,3
SES_000590,USER_001621,2025-12-07 22:17:22,Referral,Mobile,186,18
SES_000591,USER_001502,2025-10-02 15:49:22,Direct,Mobile,294,15
SES_000592,USER_001145,2025-10-13 12:02:22,Referral,Desktop,119,15
SES_000593,USER_000564,2025-10-27 05:02:22,Direct,Mobile,70,15
SES_000594,USER_000002,2025-12-05 04:28:22,Paid Search,Mobile,140,15
SES_000595,USER_000657,2025-12-10 03:42:22,Organic Search,Mobile,269,8
SES_000596,USER_001256,2025-09-28 08:52:22,Paid Search,Mobile,261,5
SES_000597,USER_000366,2025-10-25 21:44:22,Organic Search,Tablet,12,5
SES_000598,USER_001077,2025-09-23 17:24:22,Organic Search,Tablet,325,16
SES_000599,USER_001343,2025-12-08 09:55:22,Social Media,Tablet,13,7
SES_000600,USER_001684,2025-11-20 13:47:22,Organic Search,Tablet,501,14
SES_000601,USER_000160,2025-11-06 09:21:22,Social Media,Tablet,13,10
SES_000602,USER_001168,2025-10-17 03:24:22,Paid Search,Desktop,38,8
SES_000603,USER_001439,2025-12-08 16:53:22,Email,Tablet,154,15
SES_000604,USER_001094,2025-12-14 01:14:22,Paid Search,Tablet,74,6
SES_000605,USER_001566,2025-12-05 02:17:22,Social Media,Mobile,335,14
SES_000606,USER_001897,2025-12-10 01:10:22,Direct,Tablet,43,18
SES_000607,USER_001221,2025-10-21 22:46:22,Email,,6,10
SES_000608,USER_000045,2025-09-22 03:26:22,Social Media,Desktop,43,11
SES_000609,USER_000943,2025-12-16 20:16:22,Direct,Tablet,30,2
SES_000610,USER_001169,2025-11-03 15:26:22,Direct,Mobile,299,3
SES_000611,USER_001679,2025-11-10 06:16:22,Organic Search,Mobile,34,19
SES_000612,USER_001888,2025-10-02 06:59:22,Referral,Mobile,14,2
SES_000613,USER_001532,2025-10-31 23:14:22,Email,Desktop,366,8
SES_000614,USER_001106,2025-12-12 07:17:22,Referral,Mobile,133,11
SES_000615,USER_001989,2025-11-30 15:38:22,Paid Search,Tablet,236,13
SES_000616,USER_000170,2025-11-16 06:54:22,Paid Search,Mobile,28,11
SES_000617,USER_001561,2025-11-19 06:05:22,Email,Mobile,125,5
SES_000618,USER_000505,2025-10-07 02:53:22,Email,Desktop,148,17
SES_000619,USER_000868,2025-10-20 13:35:22,Social Media,Tablet,16,14
SES_000620,USER_001263,2025-11-04 22:30:22,Direct,Mobile,33,12
SES_000621,USER_000231,2025-11-15 06:27:22,Paid Search,Mobile,30,3
SES_000622,USER_000922,2025-09-25 18:57:22,Social Media,Tablet,293,10
SES_000623,USER_001124,2025-11-18 11:39:22,Direct,Tablet,133,9
SES_000624,USER_000090,2025-11-20 07:04:22,Referral,Desktop,85,17
SES_000625,USER_000137,2025-10-21 16:21:22,Referral,Desktop,112,1
SES_000626,USER_000474,2025-11-08 08:35:22,Referral,Desktop,3,13
SES_000627,USER_000408,2025-11-07 04:03:22,Social Media,Tablet,136,6
SES_000628,USER_000806,2025-11-23 01:53:22,Organic Search,Tablet,65,16
SES_000629,USER_000565,2025-10-09 11:40:22,Social Media,Desktop,993,17
SES_000630,USER_001838,2025-09-27 07:34:22,Organic Search,Mobile,46,11
SES_000631,USER_000855,2025-11-09 08:26:22,Email,Tablet,170,8
SES_000632,USER_000424,2025-10-20 05:27:22,Social Media,Mobile,107,5
SES_000633,USER_001863,2025-12-11 15:55:22,Paid Search,Mobile,209,17
SES_000634,USER_000139,2025-10-07 01:16:22,Paid Search,Tablet,448,11
SES_000635,USER_001803,2025-11-30 05:04:22,Social Media,Desktop,233,11
SES_000636,USER_000219,2025-11-11 00:37:22,Referral,Mobile,29,7
SES_000637,USER_001222,2025-10-05 16:19:22,Direct,Tablet,150,8
SES_000638,USER_000961,2025-10-18 19:01:22,Organic Search,Mobile,25,20
SES_000639,USER_000837,2025-12-11 22:29:22,Email,Desktop,38,2
SES_000640,USER_001776,2025-09-20 19:44:22,Referral,Desktop,12,15
SES_000641,USER_001246,2025-12-07 03:02:22,Email,Mobile,93,2
SES_000642,USER_001067,2025-11-07 10:38:22,Referral,Tablet,134,2
SES_000643,USER_001506,2025-10-03 01:47:22,Organic Search,Desktop,131,13
SES_000644,USER_001812,2025-09-25 04:42:22,Referral,Desktop,61,13
SES_000645,USER_000950,2025-10-27 20:47:22,Social Media,Desktop,210,5
SES_000646,USER_000278,2025-12-11 01:23:22,Organic Search,Tablet,500,18
SES_000647,USER_000185,2025-11-09 00:38:22,Paid Search,Tablet,407,15
SES_000648,USER_000234,2025-10-21 22:02:22,Referral,Tablet,237,3
SES_000649,USER_001254,2025-12-19 01:58:22,Direct,Tablet,281,17
SES_000650,USER_000333,2025-10-09 23:53:22,Paid Search,Tablet,369,5
SES_000651,USER_000592,2025-10-07 17:07:22,Email,Tablet,263,15
SES_000652,USER_000940,2025-12-08 16:25:22,Paid Search,,260,1
SES_000653,USER_000930,2025-11-22 02:52:22,Direct,Desktop,44,16
SES_000654,USER_001680,2025-11-11 01:23:22,Organic Search,Tablet,58,18
SES_000655,USER_001717,2025-10-15 12:29:22,Referral,Desktop,346,19
SES_000656,USER_001252,2025-12-05 20:39:22,Organic Search,Desktop,31,10
SES_000657,USER_001908,2025-12-13 10:02:22,Direct,Mobile,249,12
SES_000658,USER_000133,2025-09-23 14:07:22,Social Media,Desktop,255,18
SES_000659,USER_001254,2025-10-27 02:26:22,Social Media,Mobile,133,7
SES_000660,USER_001913,2025-09-26 14:54:22,Referral,Desktop,118,20
SES_000661,USER_001899,2025-12-18 20:45:22,Social Media,Tablet,954,12
SES_000662,USER_000477,2025-10-06 06:54:22,Referral,Mobile,297,20
SES_000663,USER_001638,2025-12-18 20:30:22,,Tablet,286,7
SES_000664,USER_001414,2025-12-07 00:44:22,Social Media,Tablet,42,7
SES_000665,USER_001405,2025-10-25 20:08:22,Social Media,Mobile,262,4
